"d-flex href","symbol","text-start","text-start 2","text-decoration-none href","symbol 2","btn-quote","text-center href","text-decoration-none href 2","symbol 3"
"https://www.set.or.th/th/market/product/stock/quote/GC/price","GC","บริษัท โกลบอล คอนเน็คชั่นส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GC/factsheet","https://www.set.or.th/th/market/index/set/indus/petro","PETRO"
"https://www.set.or.th/th/market/product/stock/quote/GCAP/price","GCAP","บริษัท จี แคปปิตอล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/fincial","FINCIAL","-","https://www.set.or.th/th/market/product/stock/quote/GCAP/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GEL/price","GEL","บริษัท เจนเนอรัล เอนจิเนียริ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/GEL/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/GENCO/price","GENCO","บริษัทบริหารและพัฒนาเพื่อการอนุรักษ์สิ่งแวดล้อม จำกัด(มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/GENCO/factsheet","https://www.set.or.th/th/market/index/set/service/prof","PROF"
"https://www.set.or.th/th/market/product/stock/quote/GFC/price","GFC","บริษัท เจเนซีส เฟอร์ทิลีตี เซ็นเตอร์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/GFC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GFPT/price","GFPT","บริษัท จีเอฟพีที จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/GFPT/factsheet","https://www.set.or.th/th/market/index/set/agro/agri","AGRI"
"https://www.set.or.th/th/market/product/stock/quote/GGC/price","GGC","บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GGC/factsheet","https://www.set.or.th/th/market/index/set/indus/petro","PETRO"
"https://www.set.or.th/th/market/product/stock/quote/GIFT/price","GIFT","บริษัท กิฟท์ อินฟินิท จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GIFT/factsheet","https://www.set.or.th/th/market/index/set/indus/petro","PETRO"
"https://www.set.or.th/th/market/product/stock/quote/GJS/price","GJS","บริษัท จี เจ สตีล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GJS/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/GL/price","GL","บริษัท กรุ๊ปลีส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/GL/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/GLAND/price","GLAND","บริษัท แกรนด์ คาแนล แลนด์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/GLAND/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/GLOBAL/price","GLOBAL","บริษัท สยามโกลบอลเฮ้าส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/GLOBAL/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/GLOCON/price","GLOCON","บริษัท โกลบอล คอนซูเมอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/GLOCON/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/GLORY/price","GLORY","บริษัท รุ่งเรืองตลอดไป จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/GLORY/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GPI/price","GPI","บริษัท กรังด์ปรีซ์ อินเตอร์เนชั่นแนล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/GPI/factsheet","https://www.set.or.th/th/market/index/set/service/media","MEDIA"
"https://www.set.or.th/th/market/product/stock/quote/GPSC/price","GPSC","บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/GPSC/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/GRAMMY/price","GRAMMY","บริษัท จีเอ็มเอ็ม แกรมมี่ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/GRAMMY/factsheet","https://www.set.or.th/th/market/index/set/service/media","MEDIA"
"https://www.set.or.th/th/market/product/stock/quote/GRAND/price","GRAND","บริษัท แกรนด์ แอสเสท โฮเทลส์ แอนด์ พรอพเพอร์ตี้ จำกัด(มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/GRAND/factsheet","https://www.set.or.th/th/market/index/set/service/tourism","TOURISM"
"https://www.set.or.th/th/market/product/stock/quote/GREEN/price","GREEN","บริษัท กรีน รีซอร์สเซส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/GREEN/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/GROREIT/price","GROREIT","ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ แกรนด์ รอยัล ออคิด โฮสพีทาลิตี้ ที่มีข้อตกลงในการซื้อคืน","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/GROREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/GSC/price","GSC","บริษัท โกลบอล เซอร์วิส เซ็นเตอร์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/GSC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GSTEEL/price","GSTEEL","บริษัท จี สตีล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GSTEEL/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/GTB/price","GTB","บริษัท เจตาแบค จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/GTB/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GTV/price","GTV","บริษัท กรีนเทค เวนเจอร์ส จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/resourc","RESOURC","-","https://www.set.or.th/th/market/product/stock/quote/GTV/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GULF/price","GULF","บริษัท กัลฟ์ เอ็นเนอร์จี ดีเวลลอปเมนท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/GULF/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/GUNKUL/price","GUNKUL","บริษัท กันกุลเอ็นจิเนียริ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/GUNKUL/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/GVREIT/price","GVREIT","ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์โกลเด้นเวนเจอร์","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/GVREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/GYT/price","GYT","บริษัท กู๊ดเยียร์(ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/GYT/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/HANA/price","HANA","บริษัท ฮานา ไมโครอิเล็คโทรนิคส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/HANA/factsheet","https://www.set.or.th/th/market/index/set/tech/etron","ETRON"
"https://www.set.or.th/th/market/product/stock/quote/HARN/price","HARN","บริษัท หาญ เอ็นจิเนียริ่ง โซลูชั่นส์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/HARN/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/HEALTH/price","HEALTH","บริษัท เฮลท์ เอ็มไพร์ คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/HEALTH/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/HENG/price","HENG","บริษัท เฮงลิสซิ่ง แอนด์ แคปปิตอล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/HENG/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/HFT/price","HFT","บริษัท ฮั้วฟง รับเบอร์ (ไทยแลนด์) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/HFT/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
